2theta,intensity
36.03,66.07929
36.04,54.331863
36.05,82.23201
36.06,49.92658
36.07,57.268723
36.08,69.01615
36.09,74.88987
36.1,64.61086
36.11,60.20558
36.12,58.737152
36.13,57.268723
36.14,77.82673
36.15,60.20558
36.16,70.48458
36.17,60.20558
36.18,61.674007
36.19,67.54772
36.2,70.48458
36.21,67.54772
36.22,55.800293
36.23,52.863438
36.24,58.737152
36.25,70.48458
36.26,57.268723
36.27,61.674007
36.28,54.331863
36.29,66.07929
36.3,80.76358
36.31,44.052864
36.32,63.142437
36.33,66.07929
36.34,73.42144
36.35,51.395008
36.36,67.54772
36.37,49.92658
36.38,58.737152
36.39,69.01615
36.4,64.61086
36.41,66.07929
36.42,69.01615
36.43,41.116005
36.44,64.61086
36.45,64.61086
36.46,57.268723
36.47,74.88987
36.48,61.674007
36.49,73.42144
36.5,57.268723
36.51,52.863438
36.52,51.395008
36.53,67.54772
36.54,58.737152
36.55,73.42144
36.56,49.92658
36.57,52.863438
36.58,60.20558
36.59,79.29515
36.6,69.01615
36.61,60.20558
36.62,63.142437
36.63,58.737152
36.64,70.48458
36.65,67.54772
36.66,77.82673
36.67,80.76358
36.68,77.82673
36.69,55.800293
36.7,70.48458
36.71,54.331863
36.72,54.331863
36.73,44.052864
36.74,82.23201
36.75,60.20558
36.76,48.45815
36.77,67.54772
36.78,63.142437
36.79,67.54772
36.8,54.331863
36.81,44.052864
36.82,79.29515
36.83,54.331863
36.84,60.20558
36.85,64.61086
36.86,79.29515
36.87,61.674007
36.88,63.142437
36.89,45.521294
36.9,64.61086
36.91,77.82673
36.92,44.052864
36.93,67.54772
36.94,63.142437
36.95,63.142437
36.96,51.395008
36.97,88.10573
36.98,45.521294
36.99,39.647575
37.0,74.88987
37.01,55.800293
37.02,46.98972
37.03,51.395008
37.04,61.674007
37.05,61.674007
37.06,58.737152
37.07,60.20558
37.08,52.863438
37.09,63.142437
37.1,73.42144
37.11,44.052864
37.12,54.331863
37.13,61.674007
37.14,45.521294
37.15,45.521294
37.16,66.07929
37.17,60.20558
37.18,69.01615
37.19,60.20558
37.2,46.98972
37.21,57.268723
37.22,51.395008
37.23,63.142437
37.24,52.863438
37.25,64.61086
37.26,61.674007
37.27,64.61086
37.28,58.737152
37.29,83.70044
37.3,85.16887
37.31,66.07929
37.32,85.16887
37.33,55.800293
37.34,46.98972
37.35,63.142437
37.36,57.268723
37.37,73.42144
37.38,71.95301
37.39,67.54772
37.4,74.88987
37.41,57.268723
37.42,73.42144
37.43,61.674007
37.44,85.16887
37.45,58.737152
37.46,54.331863
37.47,58.737152
37.48,58.737152
37.49,46.98972
37.5,45.521294
37.51,79.29515
37.52,70.48458
37.53,48.45815
37.54,64.61086
37.55,54.331863
37.56,67.54772
37.57,69.01615
37.58,52.863438
37.59,71.95301
37.6,71.95301
37.61,66.07929
37.62,57.268723
37.63,58.737152
37.64,74.88987
37.65,71.95301
37.66,80.76358
37.67,82.23201
37.68,73.42144
37.69,74.88987
37.7,76.3583
37.71,86.6373
37.72,83.70044
37.73,91.04259
37.74,96.9163
37.75,116.005875
37.76,74.88987
37.77,88.10573
37.78,77.82673
37.79,74.88987
37.8,82.23201
37.81,101.32159
37.82,99.85316
37.83,86.6373
37.84,82.23201
37.85,71.95301
37.86,67.54772
37.87,63.142437
37.88,71.95301
37.89,74.88987
37.9,52.863438
37.91,71.95301
37.92,70.48458
37.93,70.48458
37.94,63.142437
37.95,66.07929
37.96,55.800293
37.97,58.737152
37.98,63.142437
37.99,55.800293
38.0,66.07929
38.01,60.20558
38.02,74.88987
38.03,82.23201
38.04,58.737152
38.05,52.863438
38.06,57.268723
38.07,73.42144
38.08,58.737152
38.09,66.07929
38.1,48.45815
38.11,48.45815
38.12,63.142437
38.13,64.61086
38.14,54.331863
38.15,63.142437
38.16,44.052864
38.17,58.737152
38.18,39.647575
38.19,61.674007
38.2,60.20558
38.21,60.20558
38.22,70.48458
38.23,91.04259
38.24,52.863438
38.25,54.331863
38.26,55.800293
38.27,60.20558
38.28,61.674007
38.29,69.01615
38.3,48.45815
38.31,60.20558
38.32,64.61086
38.33,64.61086
38.34,69.01615
38.35,80.76358
38.36,69.01615
38.37,74.88987
38.38,80.76358
38.39,61.674007
38.4,77.82673
38.41,82.23201
38.42,96.9163
38.43,70.48458
38.44,99.85316
38.45,76.3583
38.46,102.790016
38.47,110.13216
38.48,135.09544
38.49,149.77974
38.5,214.3906
38.51,186.49045
38.52,237.88547
38.53,224.6696
38.54,173.2746
38.55,135.09544
38.56,138.0323
38.57,107.1953
38.58,136.56387
38.59,130.69016
38.6,126.284874
38.61,130.69016
38.62,151.24817
38.63,142.43759
38.64,121.879585
38.65,120.41116
38.66,91.04259
38.67,82.23201
38.68,101.32159
38.69,92.51102
38.7,69.01615
38.71,96.9163
38.72,76.3583
38.73,88.10573
38.74,111.600586
38.75,113.069016
38.76,176.21146
38.77,170.33774
38.78,157.12189
38.79,176.21146
38.8,155.65346
38.81,118.94273
38.82,102.790016
38.83,79.29515
38.84,85.16887
38.85,83.70044
38.86,93.97944
38.87,111.600586
38.88,104.258446
38.89,101.32159
38.9,108.66373
38.91,86.6373
38.92,71.95301
38.93,76.3583
38.94,71.95301
38.95,57.268723
38.96,70.48458
38.97,63.142437
38.98,70.48458
38.99,57.268723
39.0,79.29515
39.01,79.29515
39.02,64.61086
39.03,74.88987
39.04,74.88987
39.05,85.16887
39.06,60.20558
39.07,73.42144
39.08,64.61086
39.09,52.863438
39.1,61.674007
39.11,91.04259
39.12,67.54772
39.13,86.6373
39.14,95.44787
39.15,85.16887
39.16,83.70044
39.17,104.258446
39.18,92.51102
39.19,98.38473
39.2,80.76358
39.21,71.95301
39.22,77.82673
39.23,93.97944
39.24,71.95301
39.25,79.29515
39.26,77.82673
39.27,77.82673
39.28,79.29515
39.29,69.01615
39.3,85.16887
39.31,73.42144
39.32,85.16887
39.33,67.54772
39.34,58.737152
39.35,46.98972
39.36,54.331863
39.37,64.61086
39.38,69.01615
39.39,46.98972
39.4,85.16887
39.41,76.3583
39.42,51.395008
39.43,69.01615
39.44,61.674007
39.45,51.395008
39.46,63.142437
39.47,57.268723
39.48,61.674007
39.49,86.6373
39.5,77.82673
39.51,76.3583
39.52,82.23201
39.53,108.66373
39.54,101.32159
39.55,111.600586
39.56,104.258446
39.57,121.879585
39.58,143.90602
39.59,110.13216
39.6,89.57416
39.61,89.57416
39.62,91.04259
39.63,102.790016
39.64,74.88987
39.65,101.32159
39.66,69.01615
39.67,96.9163
39.68,93.97944
39.69,58.737152
39.7,63.142437
39.71,76.3583
39.72,61.674007
39.73,64.61086
39.74,63.142437
39.75,67.54772
39.76,70.48458
39.77,74.88987
39.78,52.863438
39.79,49.92658
39.8,63.142437
39.81,54.331863
39.82,55.800293
39.83,52.863438
39.84,71.95301
39.85,73.42144
39.86,45.521294
39.87,46.98972
39.88,63.142437
39.89,66.07929
39.9,54.331863
39.91,74.88987
39.92,60.20558
39.93,58.737152
39.94,51.395008
39.95,76.3583
39.96,74.88987
39.97,76.3583
39.98,61.674007
39.99,69.01615
40.0,64.61086
40.01,57.268723
40.02,51.395008
40.03,58.737152
40.04,42.584435
40.05,63.142437
40.06,70.48458
40.07,66.07929
40.08,70.48458
40.09,79.29515
40.1,46.98972
40.11,58.737152
40.12,60.20558
40.13,46.98972
40.14,66.07929
40.15,41.116005
40.16,64.61086
40.17,54.331863
40.18,61.674007
40.19,74.88987
40.2,60.20558
40.21,58.737152
40.22,74.88987
40.23,70.48458
40.24,39.647575
40.25,67.54772
40.26,55.800293
40.27,41.116005
40.28,52.863438
40.29,66.07929
40.3,58.737152
40.31,70.48458
40.32,82.23201
40.33,60.20558
40.34,54.331863
40.35,67.54772
40.36,41.116005
40.37,52.863438
40.38,67.54772
40.39,51.395008
40.4,60.20558
40.41,61.674007
40.42,67.54772
40.43,74.88987
40.44,58.737152
40.45,66.07929
40.46,61.674007
40.47,64.61086
40.48,58.737152
40.49,44.052864
40.5,48.45815
40.51,61.674007
40.52,54.331863
40.53,58.737152
40.54,73.42144
40.55,60.20558
40.56,70.48458
40.57,73.42144
40.58,51.395008
40.59,57.268723
40.6,52.863438
40.61,46.98972
40.62,66.07929
40.63,73.42144
40.64,39.647575
40.65,60.20558
40.66,71.95301
40.67,54.331863
40.68,74.88987
40.69,57.268723
40.7,49.92658
40.71,64.61086
40.72,67.54772
40.73,80.76358
40.74,74.88987
40.75,57.268723
40.76,61.674007
40.77,70.48458
40.78,71.95301
40.79,76.3583
40.8,69.01615
40.81,79.29515
40.82,96.9163
40.83,61.674007
40.84,49.92658
40.85,74.88987
40.86,64.61086
40.87,79.29515
40.88,71.95301
40.89,85.16887
40.9,66.07929
40.91,60.20558
40.92,46.98972
40.93,64.61086
40.94,67.54772
40.95,69.01615
40.96,69.01615
40.97,76.3583
40.98,57.268723
40.99,57.268723
41.0,64.61086
41.01,48.45815
41.02,70.48458
41.03,60.20558
41.04,58.737152
41.05,67.54772
41.06,70.48458
41.07,49.92658
41.08,49.92658
41.09,64.61086
41.1,64.61086
41.11,57.268723
41.12,61.674007
41.13,51.395008
41.14,64.61086
41.15,60.20558
41.16,44.052864
41.17,55.800293
41.18,61.674007
41.19,73.42144
41.2,67.54772
41.21,66.07929
41.22,54.331863
41.23,42.584435
41.24,57.268723
41.25,38.17915
41.26,49.92658
41.27,57.268723
41.28,54.331863
41.29,69.01615
41.3,63.142437
41.31,69.01615
41.32,67.54772
41.33,64.61086
41.34,67.54772
41.35,71.95301
41.36,74.88987
41.37,86.6373
41.38,86.6373
41.39,64.61086
41.4,69.01615
41.41,55.800293
41.42,69.01615
41.43,71.95301
41.44,60.20558
41.45,85.16887
41.46,76.3583
41.47,67.54772
41.48,83.70044
41.49,64.61086
41.5,58.737152
41.51,66.07929
41.52,83.70044
41.53,73.42144
41.54,48.45815
41.55,60.20558
41.56,55.800293
41.57,82.23201
41.58,77.82673
41.59,74.88987
41.6,96.9163
41.61,57.268723
41.62,64.61086
41.63,69.01615
41.64,73.42144
41.65,58.737152
41.66,70.48458
41.67,92.51102
41.68,99.85316
41.69,118.94273
41.7,98.38473
41.71,145.37445
41.72,164.46402
41.73,185.02203
41.74,190.89574
41.75,195.30103
41.76,170.33774
41.77,129.22173
41.78,124.816444
41.79,120.41116
41.8,104.258446
41.81,110.13216
41.82,86.6373
41.83,116.005875
41.84,146.84288
41.85,160.05873
41.86,135.09544
41.87,124.816444
41.88,127.7533
41.89,95.44787
41.9,88.10573
41.91,77.82673
41.92,88.10573
41.93,74.88987
41.94,71.95301
41.95,64.61086
41.96,96.9163
41.97,67.54772
41.98,69.01615
41.99,82.23201
42.0,69.01615
42.01,71.95301
42.02,73.42144
42.03,69.01615
42.04,48.45815
42.05,63.142437
42.06,60.20558
42.07,74.88987
42.08,79.29515
42.09,71.95301
42.1,60.20558
42.11,74.88987
42.12,74.88987
42.13,74.88987
42.14,99.85316
42.15,73.42144
42.16,71.95301
42.17,48.45815
42.18,44.052864
42.19,60.20558
42.2,69.01615
42.21,61.674007
42.22,61.674007
42.23,79.29515
42.24,71.95301
42.25,61.674007
42.26,58.737152
42.27,66.07929
42.28,71.95301
42.29,67.54772
42.3,69.01615
42.31,64.61086
42.32,71.95301
42.33,71.95301
42.34,66.07929
42.35,66.07929
42.36,64.61086
42.37,64.61086
42.38,66.07929
42.39,63.142437
42.4,46.98972
42.41,57.268723
42.42,54.331863
42.43,51.395008
42.44,45.521294
42.45,54.331863
42.46,71.95301
42.47,61.674007
42.48,74.88987
42.49,44.052864
42.5,69.01615
42.51,66.07929
42.52,61.674007
42.53,58.737152
42.54,44.052864
42.55,54.331863
42.56,58.737152
42.57,46.98972
42.58,57.268723
42.59,60.20558
42.6,76.3583
42.61,52.863438
42.62,57.268723
42.63,52.863438
42.64,70.48458
42.65,49.92658
42.66,54.331863
42.67,69.01615
42.68,49.92658
42.69,54.331863
42.7,58.737152
42.71,58.737152
42.72,64.61086
42.73,38.17915
42.74,55.800293
42.75,57.268723
42.76,55.800293
42.77,61.674007
42.78,52.863438
42.79,57.268723
42.8,71.95301
42.81,57.268723
42.82,46.98972
42.83,54.331863
42.84,38.17915
42.85,45.521294
42.86,66.07929
42.87,57.268723
42.88,76.3583
42.89,66.07929
42.9,66.07929
42.91,60.20558
42.92,67.54772
42.93,64.61086
42.94,63.142437
42.95,60.20558
42.96,51.395008
42.97,58.737152
42.98,86.6373
42.99,66.07929
43.0,52.863438
43.01,48.45815
43.02,76.3583
43.03,98.38473
43.04,58.737152
43.05,77.82673
43.06,89.57416
43.07,45.521294
43.08,64.61086
43.09,74.88987
43.1,63.142437
43.11,52.863438
43.12,76.3583
43.13,46.98972
43.14,73.42144
43.15,58.737152
43.16,60.20558
43.17,48.45815
43.18,60.20558
43.19,54.331863
43.2,74.88987
43.21,49.92658
43.22,42.584435
43.23,58.737152
43.24,51.395008
43.25,63.142437
43.26,66.07929
43.27,74.88987
43.28,70.48458
43.29,73.42144
43.3,67.54772
43.31,63.142437
43.32,54.331863
43.33,60.20558
43.34,70.48458
43.35,55.800293
43.36,52.863438
43.37,58.737152
43.38,61.674007
43.39,45.521294
43.4,85.16887
43.41,79.29515
43.42,64.61086
43.43,71.95301
43.44,82.23201
43.45,80.76358
43.46,63.142437
43.47,60.20558
43.48,69.01615
43.49,48.45815
43.5,61.674007
43.51,63.142437
43.52,61.674007
43.53,71.95301
43.54,46.98972
43.55,70.48458
43.56,49.92658
43.57,60.20558
43.58,66.07929
43.59,63.142437
43.6,57.268723
43.61,79.29515
43.62,54.331863
43.63,74.88987
43.64,77.82673
43.65,63.142437
43.66,57.268723
43.67,63.142437
43.68,67.54772
43.69,76.3583
43.7,52.863438
43.71,55.800293
43.72,33.77386
43.73,58.737152
43.74,58.737152
43.75,67.54772
43.76,55.800293
43.77,73.42144
43.78,64.61086
43.79,52.863438
43.8,71.95301
43.81,54.331863
43.82,58.737152
43.83,52.863438
43.84,60.20558
43.85,69.01615
43.86,58.737152
43.87,71.95301
43.88,63.142437
43.89,66.07929
43.9,76.3583
43.91,74.88987
43.92,55.800293
43.93,66.07929
43.94,54.331863
43.95,45.521294
43.96,76.3583
43.97,70.48458
43.98,70.48458
43.99,60.20558
44.0,49.92658
44.01,49.92658
44.02,67.54772
44.03,64.61086
44.04,60.20558
44.05,71.95301
44.06,54.331863
44.07,60.20558
44.08,67.54772
44.09,55.800293
44.1,86.6373
44.11,63.142437
44.12,77.82673
44.13,70.48458
44.14,79.29515
44.15,57.268723
44.16,60.20558
44.17,70.48458
44.18,77.82673
44.19,96.9163
44.2,107.1953
44.21,99.85316
44.22,98.38473
44.23,99.85316
44.24,102.790016
44.25,107.1953
44.26,79.29515
44.27,91.04259
44.28,69.01615
44.29,99.85316
44.3,66.07929
44.31,67.54772
44.32,86.6373
44.33,98.38473
44.34,73.42144
44.35,88.10573
44.36,74.88987
44.37,105.726875
44.38,51.395008
44.39,73.42144
44.4,93.97944
44.41,64.61086
44.42,70.48458
44.43,96.9163
44.44,70.48458
44.45,73.42144
44.46,52.863438
44.47,82.23201
44.48,63.142437
44.49,76.3583
44.5,67.54772
44.51,55.800293
44.52,49.92658
44.53,69.01615
44.54,63.142437
44.55,52.863438
44.56,70.48458
44.57,74.88987
44.58,67.54772
44.59,51.395008
44.6,46.98972
44.61,69.01615
44.62,52.863438
44.63,66.07929
44.64,76.3583
44.65,70.48458
44.66,57.268723
44.67,57.268723
44.68,61.674007
44.69,71.95301
44.7,67.54772
44.71,54.331863
44.72,69.01615
44.73,67.54772
44.74,83.70044
44.75,66.07929
44.76,82.23201
44.77,55.800293
44.78,61.674007
44.79,66.07929
44.8,98.38473
44.81,86.6373
44.82,86.6373
44.83,82.23201
44.84,93.97944
44.85,102.790016
44.86,104.258446
44.87,111.600586
44.88,138.0323
44.89,171.80617
44.9,207.04846
44.91,123.348015
44.92,151.24817
44.93,127.7533
44.94,140.96916
44.95,127.7533
44.96,127.7533
44.97,111.600586
44.98,146.84288
44.99,130.69016
45.0,130.69016
45.01,123.348015
45.02,110.13216
45.03,126.284874
45.04,101.32159
45.05,116.005875
45.06,93.97944
45.07,89.57416
45.08,105.726875
45.09,99.85316
45.1,82.23201
45.11,73.42144
45.12,79.29515
45.13,82.23201
45.14,80.76358
45.15,73.42144
45.16,71.95301
45.17,64.61086
45.18,66.07929
45.19,57.268723
45.2,74.88987
45.21,61.674007
45.22,80.76358
45.23,61.674007
45.24,60.20558
45.25,70.48458
45.26,86.6373
45.27,85.16887
45.28,77.82673
45.29,104.258446
45.3,95.44787
45.31,98.38473
45.32,89.57416
45.33,82.23201
45.34,76.3583
45.35,91.04259
45.36,66.07929
45.37,61.674007
45.38,88.10573
45.39,86.6373
45.4,67.54772
45.41,85.16887
45.42,70.48458
45.43,85.16887
45.44,79.29515
45.45,83.70044
45.46,57.268723
45.47,67.54772
45.48,67.54772
45.49,80.76358
45.5,73.42144
45.51,60.20558
45.52,66.07929
45.53,67.54772
45.54,67.54772
45.55,66.07929
45.56,66.07929
45.57,52.863438
45.58,58.737152
45.59,52.863438
45.6,52.863438
45.61,54.331863
45.62,45.521294
45.63,49.92658
45.64,41.116005
45.65,58.737152
45.66,63.142437
45.67,80.76358
45.68,60.20558
45.69,64.61086
45.7,52.863438
45.71,44.052864
45.72,54.331863
45.73,70.48458
45.74,49.92658
45.75,70.48458
45.76,48.45815
45.77,51.395008
45.78,63.142437
45.79,49.92658
45.8,54.331863
45.81,60.20558
45.82,66.07929
45.83,63.142437
45.84,64.61086
45.85,60.20558
45.86,60.20558
45.87,55.800293
45.88,58.737152
45.89,69.01615
45.9,71.95301
45.91,48.45815
45.92,70.48458
45.93,69.01615
45.94,61.674007
45.95,64.61086
45.96,54.331863
45.97,51.395008
45.98,54.331863
45.99,64.61086
46.0,71.95301
46.01,86.6373
46.02,44.052864
46.03,73.42144
46.04,52.863438
46.05,67.54772
46.06,79.29515
46.07,51.395008
46.08,76.3583
46.09,71.95301
46.1,57.268723
46.11,80.76358
46.12,71.95301
46.13,60.20558
46.14,60.20558
46.15,70.48458
46.16,61.674007
46.17,57.268723
46.18,60.20558
46.19,67.54772
46.2,82.23201
46.21,86.6373
46.22,69.01615
46.23,86.6373
46.24,93.97944
46.25,82.23201
46.26,93.97944
46.27,71.95301
46.28,73.42144
46.29,76.3583
46.3,70.48458
46.31,64.61086
46.32,66.07929
46.33,67.54772
46.34,76.3583
46.35,83.70044
46.36,83.70044
46.37,77.82673
46.38,74.88987
46.39,76.3583
46.4,77.82673
46.41,63.142437
46.42,66.07929
46.43,70.48458
46.44,70.48458
46.45,61.674007
46.46,52.863438
46.47,58.737152
46.48,49.92658
46.49,52.863438
46.5,52.863438
46.51,41.116005
46.52,57.268723
46.53,44.052864
46.54,49.92658
46.55,60.20558
46.56,49.92658
46.57,64.61086
46.58,63.142437
46.59,52.863438
46.6,69.01615
46.61,70.48458
46.62,60.20558
46.63,67.54772
46.64,63.142437
46.65,54.331863
46.66,60.20558
46.67,61.674007
46.68,70.48458
46.69,70.48458
46.7,67.54772
46.71,61.674007
46.72,58.737152
46.73,52.863438
46.74,64.61086
46.75,82.23201
46.76,76.3583
46.77,70.48458
46.78,57.268723
46.79,64.61086
46.8,66.07929
46.81,52.863438
46.82,71.95301
46.83,67.54772
46.84,52.863438
46.85,77.82673
46.86,67.54772
46.87,74.88987
46.88,91.04259
46.89,91.04259
46.9,70.48458
46.91,77.82673
46.92,63.142437
46.93,79.29515
46.94,76.3583
46.95,46.98972
46.96,63.142437
46.97,60.20558
46.98,63.142437
46.99,85.16887
47.0,79.29515
47.01,69.01615
47.02,80.76358
47.03,73.42144
47.04,69.01615
47.05,67.54772
47.06,52.863438
47.07,66.07929
47.08,89.57416
47.09,55.800293
47.1,76.3583
47.11,69.01615
47.12,52.863438
47.13,64.61086
47.14,73.42144
47.15,66.07929
47.16,74.88987
47.17,63.142437
47.18,79.29515
47.19,67.54772
47.2,69.01615
47.21,71.95301
47.22,51.395008
47.23,58.737152
47.24,57.268723
47.25,70.48458
47.26,58.737152
47.27,60.20558
47.28,74.88987
47.29,67.54772
47.3,66.07929
47.31,61.674007
47.32,64.61086
47.33,67.54772
47.34,67.54772
47.35,73.42144
47.36,58.737152
47.37,57.268723
47.38,55.800293
47.39,57.268723
47.4,67.54772
47.41,69.01615
47.42,66.07929
47.43,66.07929
47.44,69.01615
47.45,51.395008
47.46,54.331863
47.47,66.07929
47.48,54.331863
47.49,48.45815
47.5,71.95301
47.51,44.052864
47.52,55.800293
47.53,60.20558
47.54,55.800293
47.55,52.863438
47.56,52.863438
47.57,60.20558
47.58,57.268723
47.59,49.92658
47.6,46.98972
47.61,49.92658
47.62,51.395008
47.63,69.01615
47.64,69.01615
47.65,51.395008
47.66,58.737152
47.67,67.54772
47.68,61.674007
47.69,67.54772
47.7,66.07929
47.71,60.20558
47.72,74.88987
47.73,57.268723
47.74,67.54772
47.75,57.268723
47.76,38.17915
47.77,61.674007
47.78,54.331863
47.79,79.29515
47.8,77.82673
47.81,66.07929
47.82,70.48458
47.83,64.61086
47.84,71.95301
47.85,55.800293
47.86,64.61086
47.87,69.01615
47.88,69.01615
47.89,54.331863
47.9,61.674007
47.91,57.268723
47.92,44.052864
47.93,71.95301
47.94,66.07929
47.95,64.61086
47.96,69.01615
47.97,74.88987
47.98,76.3583
47.99,86.6373
48.0,101.32159
48.01,105.726875
48.02,111.600586
48.03,145.37445
48.04,126.284874
48.05,107.1953
48.06,130.69016
48.07,92.51102
48.08,96.9163
48.09,88.10573
48.1,80.76358
48.11,91.04259
48.12,82.23201
48.13,113.069016
48.14,73.42144
48.15,80.76358
48.16,123.348015
48.17,104.258446
48.18,114.537445
48.19,89.57416
48.2,99.85316
48.21,104.258446
48.22,76.3583
48.23,70.48458
48.24,83.70044
48.25,71.95301
48.26,57.268723
48.27,64.61086
48.28,55.800293
48.29,66.07929
48.3,69.01615
48.31,57.268723
48.32,60.20558
48.33,69.01615
48.34,54.331863
48.35,70.48458
48.36,45.521294
48.37,49.92658
48.38,48.45815
48.39,80.76358
48.4,71.95301
48.41,55.800293
48.42,60.20558
48.43,66.07929
48.44,69.01615
48.45,69.01615
48.46,66.07929
48.47,61.674007
48.48,70.48458
48.49,70.48458
48.5,66.07929
48.51,61.674007
48.52,77.82673
48.53,54.331863
48.54,73.42144
48.55,80.76358
48.56,58.737152
48.57,64.61086
48.58,67.54772
48.59,57.268723
48.6,73.42144
48.61,66.07929
48.62,61.674007
48.63,74.88987
48.64,70.48458
48.65,49.92658
48.66,58.737152
48.67,64.61086
48.68,61.674007
48.69,73.42144
48.7,52.863438
48.71,73.42144
48.72,71.95301
48.73,60.20558
48.74,93.97944
48.75,69.01615
48.76,69.01615
48.77,82.23201
48.78,77.82673
48.79,111.600586
48.8,102.790016
48.81,111.600586
48.82,117.474304
48.83,96.9163
48.84,85.16887
48.85,79.29515
48.86,80.76358
48.87,79.29515
48.88,76.3583
48.89,70.48458
48.9,79.29515
48.91,88.10573
48.92,64.61086
48.93,92.51102
48.94,91.04259
48.95,98.38473
48.96,104.258446
48.97,58.737152
48.98,79.29515
48.99,74.88987
49.0,61.674007
49.01,63.142437
49.02,76.3583
49.03,79.29515
49.04,76.3583
49.05,63.142437
49.06,71.95301
49.07,58.737152
49.08,79.29515
49.09,48.45815
49.1,67.54772
49.11,74.88987
49.12,67.54772
49.13,64.61086
49.14,82.23201
49.15,64.61086
49.16,55.800293
49.17,64.61086
49.18,66.07929
49.19,57.268723
49.2,49.92658
49.21,61.674007
49.22,63.142437
49.23,70.48458
49.24,66.07929
49.25,54.331863
49.26,55.800293
49.27,64.61086
49.28,61.674007
49.29,61.674007
49.3,63.142437
49.31,79.29515
49.32,63.142437
49.33,69.01615
49.34,60.20558
49.35,74.88987
49.36,83.70044
49.37,82.23201
49.38,60.20558
49.39,67.54772
49.4,60.20558
49.41,64.61086
49.42,64.61086
49.43,71.95301
49.44,54.331863
49.45,83.70044
49.46,82.23201
49.47,57.268723
49.48,88.10573
49.49,67.54772
49.5,88.10573
49.51,93.97944
49.52,76.3583
49.53,80.76358
49.54,82.23201
49.55,70.48458
49.56,77.82673
49.57,76.3583
49.58,51.395008
49.59,45.521294
49.6,46.98972
49.61,58.737152
49.62,77.82673
49.63,60.20558
49.64,80.76358
49.65,69.01615
49.66,57.268723
49.67,77.82673
49.68,63.142437
49.69,55.800293
49.7,74.88987
49.71,51.395008
49.72,80.76358
49.73,51.395008
49.74,55.800293
49.75,67.54772
49.76,71.95301
49.77,55.800293
49.78,61.674007
49.79,70.48458
49.8,58.737152
49.81,66.07929
49.82,57.268723
49.83,61.674007
49.84,61.674007
49.85,76.3583
49.86,79.29515
49.87,58.737152
49.88,60.20558
49.89,73.42144
49.9,61.674007
49.91,67.54772
49.92,41.116005
49.93,63.142437
49.94,64.61086
49.95,80.76358
49.96,67.54772
49.97,26.431719
49.98,73.42144
49.99,73.42144
50.0,51.395008
50.01,58.737152
50.02,67.54772
50.03,46.98972
50.04,58.737152
50.05,45.521294
50.06,63.142437
50.07,41.116005
50.08,51.395008
50.09,35.24229
50.1,49.92658
50.11,71.95301
50.12,52.863438
50.13,60.20558
50.14,57.268723
50.15,49.92658
50.16,64.61086
50.17,61.674007
50.18,76.3583
50.19,73.42144
50.2,76.3583
50.21,69.01615
50.22,82.23201
50.23,98.38473
50.24,120.41116
50.25,96.9163
50.26,110.13216
50.27,99.85316
50.28,93.97944
50.29,80.76358
50.3,64.61086
50.31,70.48458
50.32,63.142437
50.33,77.82673
50.34,66.07929
50.35,70.48458
50.36,82.23201
50.37,63.142437
50.38,76.3583
50.39,73.42144
50.4,60.20558
50.41,91.04259
50.42,66.07929
50.43,69.01615
50.44,61.674007
50.45,52.863438
50.46,71.95301
50.47,67.54772
50.48,49.92658
50.49,74.88987
50.5,71.95301
50.51,64.61086
50.52,77.82673
50.53,48.45815
50.54,69.01615
50.55,66.07929
50.56,70.48458
50.57,69.01615
50.58,54.331863
50.59,42.584435
50.6,80.76358
50.61,57.268723
50.62,58.737152
50.63,71.95301
50.64,63.142437
50.65,60.20558
50.66,45.521294
50.67,63.142437
50.68,66.07929
50.69,55.800293
50.7,66.07929
50.71,57.268723
50.72,63.142437
50.73,45.521294
50.74,66.07929
50.75,57.268723
50.76,66.07929
50.77,44.052864
50.78,58.737152
50.79,52.863438
50.8,49.92658
50.81,54.331863
50.82,69.01615
50.83,52.863438
50.84,55.800293
50.85,66.07929
50.86,66.07929
50.87,64.61086
50.88,58.737152
50.89,54.331863
50.9,42.584435
50.91,51.395008
50.92,52.863438
50.93,51.395008
50.94,63.142437
50.95,45.521294
50.96,51.395008
50.97,52.863438
50.98,58.737152
50.99,66.07929
51.0,57.268723
51.01,52.863438
51.02,51.395008
51.03,54.331863
51.04,61.674007
51.05,45.521294
51.06,79.29515
51.07,61.674007
51.08,82.23201
51.09,48.45815
51.1,46.98972
51.11,57.268723
51.12,67.54772
51.13,57.268723
51.14,48.45815
51.15,71.95301
51.16,67.54772
51.17,58.737152
51.18,52.863438
51.19,80.76358
51.2,58.737152
51.21,51.395008
51.22,39.647575
51.23,51.395008
51.24,52.863438
51.25,46.98972
51.26,48.45815
51.27,73.42144
51.28,63.142437
51.29,44.052864
51.3,60.20558
51.31,60.20558
51.32,48.45815
51.33,58.737152
51.34,55.800293
51.35,57.268723
51.36,48.45815
51.37,38.17915
51.38,69.01615
51.39,67.54772
51.4,49.92658
51.41,55.800293
51.42,36.71072
51.43,42.584435
51.44,60.20558
51.45,45.521294
51.46,54.331863
51.47,49.92658
51.48,48.45815
51.49,51.395008
51.5,49.92658
51.51,60.20558
51.52,64.61086
51.53,71.95301
51.54,63.142437
51.55,46.98972
51.56,46.98972
